Date,GBPUSD=X,EURUSD=X
2020-08-28,1.3199577331542969,1.1819632053375244
2020-08-31,1.3356484174728394,1.1918240785598755
2020-09-01,1.3364516496658325,1.193901538848877
2020-09-02,1.339943766593933,1.1923214197158813
2020-09-03,1.335131287574768,1.184735894203186
2020-09-04,1.3262248039245605,1.1839784383773804
2020-09-07,1.3245735168457031,1.183445930480957
2020-09-08,1.3162224292755127,1.1821727752685547
2020-09-09,1.2968486547470093,1.177024483680725
2020-09-10,1.2999167442321777,1.1806375980377197
2020-09-11,1.2808295488357544,1.1824384927749634
2020-09-14,1.2806557416915894,1.1842728853225708
2020-09-15,1.2849671840667725,1.187000036239624
2020-09-16,1.2884771823883057,1.1844412088394165
2020-09-17,1.2959998846054077,1.1803449392318726
2020-09-18,1.2975554466247559,1.1848200559616089
2020-09-21,1.2932761907577515,1.1845533847808838
2020-09-22,1.2820513248443604,1.176800012588501
2020-09-23,1.2744048833847046,1.1708368062973022
2020-09-24,1.2717468738555908,1.1658544540405273
2020-09-25,1.2757054567337036,1.1673243045806885
2020-09-28,1.2766826152801514,1.1635348796844482
2020-09-29,1.2873492240905762,1.167883276939392
2020-09-30,1.2866535186767578,1.1742050647735596
2020-10-01,1.2917560338974,1.1726078987121582
2020-10-02,1.2886265516281128,1.1744946241378784
2020-10-05,1.2931090593338013,1.1720443964004517
2020-10-06,1.2992581129074097,1.1792453527450562
2020-10-07,1.2883278131484985,1.1737639904022217
2020-10-08,1.2917560338974,1.176747441291809
2020-10-09,1.29404616355896,1.1767003536224365
2020-10-12,1.3031693696975708,1.181683897972107
2020-10-13,1.3065747022628784,1.1816140413284302
2020-10-14,1.2935272455215454,1.1742188930511475
2020-10-15,1.3012362718582153,1.1743981838226318
2020-10-16,1.2902060747146606,1.1707134246826172
2020-10-19,1.2927746772766113,1.1715501546859741
2020-10-20,1.2948671579360962,1.176885962486267
2020-10-21,1.2954038381576538,1.1829839944839478
2020-10-22,1.3131976127624512,1.1853959560394287
2020-10-23,1.307805061340332,1.1815024614334106
2020-10-26,1.3054660558700562,1.1848480701446533
2020-10-27,1.301574945449829,1.1809443235397339
2020-10-28,1.303186297416687,1.1784114837646484
2020-10-29,1.2989881038665771,1.1748672723770142
2020-10-30,1.2931926250457764,1.1678695678710938
2020-11-02,1.2926744222640991,1.1642121076583862
2020-11-03,1.2923903465270996,1.1642799377441406
2020-11-04,1.3121638298034668,1.176221489906311
2020-11-05,1.2966804504394531,1.17326819896698
2020-11-06,1.3139395713806152,1.1817537546157837
2020-11-09,1.318061351776123,1.1893010139465332
2020-11-10,1.3169677257537842,1.182732105255127
2020-11-11,1.3261544704437256,1.1818794012069702
2020-11-12,1.3224189281463623,1.1780297756195068
2020-11-13,1.3121638298034668,1.1803393363952637
2020-11-16,1.3220518827438354,1.1845253705978394
2020-11-17,1.322209119796753,1.1859441995620728
2020-11-18,1.3259083032608032,1.186366319656372
2020-11-19,1.325644612312317,1.1847639083862305
2020-11-20,1.3249244689941406,1.1866477727890015
2020-11-23,1.3305126428604126,1.1866477727890015
2020-11-24,1.332906723022461,1.1842728853225708
2020-11-25,1.3363267183303833,1.1900511980056763
2020-11-26,1.3385447263717651,1.1920002698898315
2020-11-27,1.3354523181915283,1.191599726676941
2020-11-30,1.333191156387329,1.1971460580825806
2020-12-01,1.3336889743804932,1.193816065788269
2020-12-02,1.3422638177871704,1.2074378728866577
2020-12-03,1.3370771408081055,1.2114603519439697
2020-12-04,1.345496654510498,1.2145650386810303
2020-12-07,1.3417415618896484,1.212135910987854
2020-12-08,1.3357375860214233,1.2113136053085327
2020-12-09,1.3365589380264282,1.2110936641693115
2020-12-10,1.3367018699645996,1.207875370979309
2020-12-11,1.3305658102035522,1.2144293785095215
2020-12-14,1.3318239450454712,1.213340401649475
2020-12-15,1.3330844640731812,1.214889645576477
2020-12-16,1.3444474935531616,1.2154301404953003
2020-12-17,1.3502929210662842,1.2199585437774658
2020-12-18,1.3570178747177124,1.226271629333496
2020-12-21,1.3401951789855957,1.221612811088562
2020-12-22,1.3449536561965942,1.2236906290054321
